Row;Column;L11;a11;b11;L12;a12;b12;L13;a13;b13;L14;a14;b14;L15;a15;b15;L16;a16;b16;L17;a17;b17;L18;a18;b18;L21;a21;b21;L22;a22;b22;L23;a23;b23;L24;a24;b24;L25;a25;b25;L26;a26;b26;L27;a27;b27;L28;a28;b28;L31;a31;b31;L32;a32;b32;L33;a33;b33;L34;a34;b34;L35;a35;b35;L36;a36;b36;L37;a37;b37;L38;a38;b38;L41;a41;b41;L42;a42;b42;L43;a43;b43;L44;a44;b44;L45;a45;b45;L46;a46;b46;L47;a47;b47;L48;a48;b48;L51;a51;b51;L52;a52;b52;L53;a53;b53;L54;a54;b54;L55;a55;b55;L56;a56;b56;L57;a57;b57;L58;a58;b58;L61;a61;b61;L62;a62;b62;L63;a63;b63;L64;a64;b64;L65;a65;b65;L66;a66;b66;L67;a67;b67;L68;a68;b68;L71;a71;b71;L72;a72;b72;L73;a73;b73;L74;a74;b74;L75;a75;b75;L76;a76;b76;L77;a77;b77;L78;a78;b78;L81;a81;b81;L82;a82;b82;L83;a83;b83;L84;a84;b84;L85;a85;b85;L86;a86;b86;L87;a87;b87;L88;a88;b88
7;5;50,9954;0,1645;2,5779;41,6441;-16,583;24,6907;50,7206;0,0812;2,5834;46,4019;-2,376;-25,307;54,012;9,648;-28,7078;51,3176;0,1345;2,4963;69,6148;-35,939;2,2036;51,2069;0,1849;2,2957;94,206;0,6422;0,5004;51,844;47,936;18,6796;71,6207;13,6433;12,2977;34,3435;13,6579;22,7533;62,6831;17,1853;13,9626;56,4519;11,1658;23,3334;83,8533;3,0957;86,3245;71,8028;22,2997;71,7338;81,2795;0,3737;1,0069;64,1816;13,8431;15,6451;68,242;9,7624;12,8963;34,1397;16,278;28,6755;65,2129;9,0431;18,8065;59,98;16,4866;21,9466;57,5682;16,9846;21,0247;41,9956;54,5482;35,1171;66,4751;0,0809;1,8123;42,2583;18,799;21,1612;38,779;14,0458;23,2204;52,1718;0,1132;2,5659;51,5882;0,0298;2,6553;65,1134;13,8355;14,7806;72,0656;9,5;14,3634;51,9086;48,4693;-18,231;50,9293;0,1334;2,7264;72,1725;10,116;10,9714;51,2832;0,142;2,5422;50,9587;0,1885;2,6458;51,3467;0,0985;2,6747;51,3235;0,0451;2,6455;42,7503;15,2996;22,8493;51,0945;0,1208;2,5014;39,6061;0,3966;2,5077;67,35;15,2818;12,4321;73,4588;8,9448;16,0994;70,0613;12,8344;11,0631;52,7827;12,2188;22,2238;46,4089;19,9877;22,7324;64,8961;13,3404;16,8101;54,9202;-40,4738;33,5966;19,5082;0,641;1,1037;64,8785;18,5136;13,4466;56,9633;17,2465;17,2004;69,5513;13,9445;9,8306;36,2149;16,028;18,3423;32,1494;13,3835;15,1213;28,8917;11,8207;12,8612;71,1892;-27,3502;55,9127;51,2772;0,0575;2,5717;63,2022;38,8108;61,7312;51,3519;0,083;2,5719;51,2807;-30,9396;-28,1346;26,7568;26,4222;-27,5427;51,7584;0,1123;2,5287;31,0073;12,0073;-46,0947;51,2501;0,1223;2,5519
1;6;54,9996;0,1092;2,2444;44,3665;-16,4507;26,9252;54,1193;0,1152;2,2578;49,7233;-4,3922;-25,8182;55,8408;7,4031;-27,9197;53,5551;0,1289;2,3919;70,2806;-33,8026;-0,3262;54,5858;0,1129;2,3098;94,3008;0,6411;0,827;52,2156;50,9282;18,2924;72,0669;13,3827;12,5362;36,2078;13,2225;24,531;62,8877;16,7067;14,5095;57,7961;11,8393;22,9247;84,0813;2,7739;88,981;73,4856;19,8734;75,392;83,8641;0,4765;1,0684;63,4518;14,1954;15,9019;68,2748;10,41;13,3595;36,4682;15,9446;32,5094;66,0614;9,6057;18,6073;60,2745;16,3309;22,0028;58,1828;16,881;20,9544;41,8215;56,3196;36,4535;69,2899;0,2429;1,7122;43,8925;18,9143;21,8641;40,2646;14,1223;24,0777;53,7429;0,1722;2,5107;54,017;0,1198;2,4421;64,4908;14,1465;15,1945;72,45;9,7099;14,1543;52,0881;50,7058;-16,467;55,5689;0,1764;2,377;73,1296;9,9897;11,04;54,9617;0,0732;2,487;54,6477;0,1156;2,4147;54,2365;0,1695;2,4205;54,4388;0,1879;2,3459;45,1399;15,2488;23,248;54,2667;0,0474;2,5721;42,0987;0,1942;3,0237;67,5015;14,7228;12,8616;73,9034;9,1333;15,8441;70,4144;12,5798;11,4218;54,3943;12,5019;22,2966;48,7629;19,6643;23,1905;64,5035;13,669;16,9151;56,4362;-40,7592;35,6907;19,9827;0,6844;1,1143;65,3598;17,2837;13,9127;57,7323;17,0599;17,5788;70,5568;13,1759;10,2651;38,4543;15,6746;19,1137;34,2513;12,9789;16,1952;30,1503;11,6207;13,5728;73,3511;-24,8838;60,6565;54,3098;0,1135;2,4105;64,6649;35,758;64,68;54,5141;0,1703;2,3361;51,1439;-31,652;-29,5326;26,5937;28,0694;-27,8325;54,4609;0,1032;2,3984;29,699;12,3359;-46,0638;54,8639;0,1012;2,3781
1;6;54,9876;0,0438;2,2902;43,7116;-16,1127;26,4131;54,4449;0,0406;2,3685;50,7408;-5,1013;-25,4368;56,4365;6,9011;-27,5589;54,6521;0,0785;2,3711;70,6497;-33,6854;-0,9864;54,902;0,0891;2,2005;94,7867;0,5421;0,9735;53,1688;49,924;17,8077;72,6921;12,9356;12,1846;35,6196;12,9476;23,9313;64,4794;16,4481;14,2222;59,0914;11,4828;22,5993;84,3067;2,452;87,7393;74,2425;18,8186;75,1633;84,1419;0,3352;1,1388;65,1323;13,6867;15,57;69,5523;9,9503;12,7798;35,8039;15,6876;31,6801;67,5383;9,1772;18,2083;62,2195;15,74;21,2519;59,3129;16,378;20,7159;42,2515;56,3872;35,7099;70,4347;0,1482;1,5327;44,4839;18,3262;21,6373;41,306;13,6888;23,8225;54,906;0,0142;2,4347;54,9846;0,0604;2,4551;66,4276;13,5183;14,7281;73,8752;9,3243;13,6417;53,1338;49,4307;-16,2134;55,5054;0,0102;2,3365;72,0916;9,7507;11,0022;54,5398;0,043;2,4645;54,0894;0,0764;2,3844;54,4109;0,0198;2,4654;54,6898;0,0729;2,351;46,527;15,0121;23,2507;55,2825;0,0523;2,4052;42,3651;0,2022;2,8524;68,8124;14,5175;12,4081;74,6092;8,8224;15,5532;69,7382;12,1835;11,2629;55,8527;12,0401;22,3159;50,168;19,151;23,1211;65,7623;13,173;16,6241;57,071;-40,7767;34,9049;20,4016;0,6125;0,8664;66,8117;16,8732;13,4915;59,1413;16,4069;17,1779;69,9077;12,7142;10,2381;40,0207;15,2702;19,499;35,3824;13,0448;15,941;30,9777;11,411;13,5994;73,6944;-24,6079;59,6238;54,4219;0,0936;2,4433;63,8422;35,1226;64,0465;54,0125;0,1467;2,3623;51,459;-31,941;-29,7224;26,6176;27,8735;-27,4381;53,9302;0,0397;2,4245;29,9402;12,4957;-46,2181;55,5155;0,1205;2,2237
1;6;53,9736;0,0794;2,0998;44,1676;-16,4581;26,7863;53,7685;0,0903;2,1307;49,2354;-4,5754;-25,534;56,1112;7,5224;-28,0024;53,7488;0,008;2,1759;70,2785;-34,0977;-0,6759;54,2892;0,0949;2,05;94,8879;0,6359;0,7225;52,4607;50,4546;18,0321;71,9337;13,3908;12,2344;35,5386;13,2246;24,2096;62,9111;16,969;14,4846;57,4232;11,7052;23,0194;84,1961;2,8788;88,9505;73,0772;20,3817;75,1137;83,5626;0,4378;0,9879;63,6313;14,1615;15,9712;68,2844;10,3948;13,2963;35,3436;15,951;31,3924;66,2046;9,417;18,4784;60,2965;16,3588;21,8935;58,0357;16,8957;20,7205;41,781;56,1217;35,4784;69,0615;0,1668;1,5851;43,7236;18,8147;21,913;39,9242;14,1234;23,5364;54,183;0,0375;2,302;54,4757;0,0839;2,2468;64,7738;13,8176;15,1358;72,5074;9,7219;14,1848;51,9304;49,8406;-16,5332;55,3846;0,0348;2,2194;73,2844;9,986;10,9077;54,5335;0,1541;2,2577;54,5948;0,1202;2,0733;54,4095;0,0875;2,3034;54,4065;0,1616;2,1792;45,443;15,2498;23,0164;55,3743;0,0848;2,1558;42,3637;0,1182;2,7146;67,7082;14,8611;12,7149;73,6211;9,1288;15,9182;70,5036;12,5968;11,2513;54,1626;12,6772;21,8687;48,5435;19,6311;22,8002;64,9932;13,5811;16,7494;56,1375;-40,757;35,4083;18,8987;0,3372;1,1497;65,3241;17,5681;13,8266;57,598;17,062;17,4614;70,7078;13,1062;10,1641;38,307;15,4777;19,2309;33,958;12,9301;15,7581;30,2554;11,5489;13,3846;72,9639;-24,7875;60,4369;54,093;0,1052;2,2472;64,6116;36,4322;64,2922;53,7918;0,0566;2,2316;50,606;-32,2304;-30,1961;26,6093;27,5761;-27,6393;53,6354;0,158;2,2169;30,0011;10,7411;-46,5375;54,1125;0,1063;2,1786
1;6;53,032;0,2576;2,3806;44,5606;-16,6432;27,6743;53,8169;0,1226;2,1551;49,511;-4,7305;-25,5943;55,6145;7,8644;-27,9349;53,5761;0,1032;2,0619;70,1443;-33,3747;0,5253;53,9435;0,1048;2,2007;94,3746;0,636;0,8513;52,9126;50,0959;18,428;72,3992;13,0456;12,3583;36,2774;13,3883;25,3045;62,6265;17,1347;14,7328;57,4107;12,1016;23,2406;83,9827;2,634;89,0255;73,268;19,5335;75,5926;83,9533;0,4484;1,0768;63,6586;14,3404;16,2503;68,6347;10,5162;13,5623;36,3931;15,8833;32,1819;66,0192;9,6047;18,6384;60,0136;16,446;21,9898;58,2435;16,7271;20,9913;41,772;55,751;35,8778;69,0609;0,2688;1,9474;44,1933;19,2507;22,2448;41,0506;14,3229;24,8968;55,4861;0,1122;1,9959;54,924;0,1075;2,1069;65,1065;13,8511;15,2;72,8244;9,6533;14,38;52,7583;49,58;-16,1379;54,4078;0,2122;2,4802;72,7859;10,1082;11,1009;55,6996;0,0726;2,109;55,2455;0,1276;2,0683;55,0349;0,1034;2,0822;54,9673;0,088;2,0524;45,6092;15,6224;24,0014;55,1414;0,0908;2,2024;41,8734;0,1425;2,6648;67,8413;14,7209;13,0315;74,1315;9,1265;15,6924;70,5077;12,4925;11,4056;54,0037;12,7235;22,6285;48,5951;19,721;23,699;64,4071;13,7058;17,1285;56,7305;-40,4292;36,1277;18,6954;0,4039;0,9988;65,7773;17,3113;14,1675;57,7184;17,0764;17,811;70,7857;13,0563;10,4476;38,7699;15,8517;19,4218;34,2523;12,744;16,1354;30,2908;11,5671;13,7274;73,5897;-24,3458;60,8413;53,4574;0,2752;2,3353;65,1544;35,4085;65,6728;54,5549;0,0435;2,2087;50,6723;-32,125;-29,6094;26,8191;27,9731;-28,1403;54,6741;0,1755;2,0947;29,7915;11,7459;-46,637;55,792;0,1199;2,1611
1;6;54,5336;0,1245;2,1854;44,7353;-16,2347;27,1287;54,0651;0,1463;2,1265;50,0327;-4,1875;-24,7444;56,1997;7,6843;-27,4666;53,849;0,07;2,1706;70,3638;-33,5923;-0,0263;53,8231;0,1305;2,1922;94,5093;0,6644;0,8923;52,8948;49,5139;18,142;72,2235;13,3673;12,4157;36,1412;13,2218;24,0718;62,7077;17,1301;14,7282;57,0226;11,7978;23,0505;84,3587;2,5527;88,1062;73,029;20,4424;73,9787;83,6149;0,4098;1,1876;63,7693;14,2147;16,0932;68,6887;10,4509;13,4737;36,2888;15,7192;31,5824;66,0797;9,4953;18,5715;60,4097;16,38;21,8425;58,0319;16,9039;20,9488;41,9645;55,3951;35,3126;70,1112;0,2111;1,5411;44,2135;18,8114;21,7928;40,3473;14,1237;23,8206;54,7334;0,1102;2,193;54,6727;0,1105;2,3136;65,3611;13,9537;15,2037;72,5736;9,6084;14,0913;52,6235;49,2251;-16,7055;55,3539;0,0998;2,2491;73,1716;9,9596;10,943;54,5067;0,0854;2,3832;54,2179;0,1397;2,2789;54,6156;0,1064;2,2592;54,5207;0,053;2,2309;44,7098;15,3577;23,1842;55,1913;0,0938;2,2943;41,8003;0,2111;2,7209;67,5876;14,8674;12,8202;74,0539;9,0815;15,7609;70,3788;12,6576;11,3497;53,6947;12,4939;22,1747;48,4685;19,5407;22,881;64,7135;13,631;16,9214;56,5008;-39,5494;35,1825;20,1758;0,588;1,0415;65,3318;17,6072;14,0008;57,5981;17,0632;17,5321;70,7685;13,2295;10,2471;38,9796;15,5997;19,2919;34,6714;12,7845;15,7039;30,3593;11,3659;13,6658;73,3597;-24,4638;59,7458;54,7953;0,0947;2,2912;64,5474;37,1801;62,9798;54,4039;0,1037;2,2238;51,1454;-31,4662;-29,3288;27,1407;27,4982;-27,0428;54,4359;0,0706;2,2227;30,5836;11,2633;-45,9904;54,78;0,1123;2,2387
1;6;54,8087;0,095;2,1283;44,7616;-16,0011;26,2348;54,4029;0,1136;2,1904;49,8658;-4,5918;-25,0591;56,9309;7,3276;-27,0503;55,2466;0,1425;2,1043;70,4909;-33,0587;-0,0951;54,9374;0,1468;2,1189;94,3914;0,7052;0,7026;53,4454;49,4175;18,4874;72,6998;13,1377;12,1205;37,3267;13,1782;24,8074;64,1695;16,4518;13,8531;58,6249;11,4977;22,5122;84,567;2,2248;86,539;73,4503;19,7863;72,9356;84,1267;0,4206;1,0329;65,1035;13,7551;15,494;69,4272;10,116;12,8601;36,5659;15,9018;30,406;66,8741;9,2249;18,0502;61,2348;15,8798;21,5981;59,6382;16,4028;20,5781;42,7687;55,9012;34,9641;69,7263;0,2256;1,4904;44,7341;18,5975;21,2712;41,1403;13,8831;23,8402;54,294;0,1416;2,3645;54,4201;0,0946;2,4284;66,3078;13,6158;14,5522;72,8387;9,4807;13,8053;53,3693;48,6737;-16,1756;55,4733;0,1563;2,3532;73,26;9,8109;10,6631;55,1144;0,1321;2,1911;54,5048;0,0942;2,3925;54,8633;0,1589;2,2734;55,3138;0,1041;2,3654;46,2446;15,1958;23,2633;55,4279;0,119;2,363;42,5533;0,2274;2,9276;68,5729;14,5531;12,5002;74,4625;9,0183;15,3997;70,8452;12,4578;10,8646;55,3413;12,1113;22,2287;49,8623;19,4102;23,035;66,3358;13,1415;16,3162;57,1012;-39,9641;34,0592;20,9547;0,7297;1,1758;66,4002;17,2495;13,464;59,0372;16,6442;16,8829;71,1471;13,1212;9,881;40,1055;15,6544;19,3111;34,9761;13,1347;15,3422;31,0881;11,5716;13,3;74,1049;-24,2602;59,275;55,4736;0,1275;2,1931;65,0876;35,6945;62,728;54,5377;0,1503;2,2375;50,799;-31,5924;-30,0734;27,6527;27,7957;-26,8505;55,2423;0,0783;2,2291;30,6717;10,7125;-45,6991;55,8308;0,0229;2,3264
1;6;55,3124;0,0999;2,1554;45,3958;-16,298;26,9511;55,1042;0,0569;2,2321;50,7774;-4,2766;-24,9372;56,5278;7,6543;-27,1633;55,5195;0,0431;2,1471;69,2882;-32,0428;0,3225;55,3937;0,1449;1,953;93,2706;0,8179;1,1394;53,3173;49,8803;18,3206;72,224;13,304;12,2047;36,651;13,5179;24,0176;63,2163;16,9101;14,2782;57,79;11,787;22,9795;84,3839;2,4844;86,5252;73,662;19,1641;73,0111;83,4986;0,6122;1,2895;64,2705;14,0399;15,7194;68,8288;10,2953;13,1328;36,3463;16,1171;30,7108;66,6054;9,5037;18,166;60,9349;16,154;21,4675;58,6142;16,7326;20,6737;42,0655;55,6006;35,2282;71,1229;0,2441;1,3715;45,5779;19,0971;22,3751;41,5027;14,3177;24,1234;55,5368;0,1439;2,2454;55,0397;0,1079;2,3866;65,5216;13,8316;14,8672;71,7013;9,5859;13,8195;53,6995;48,8002;-15,8941;56,6301;0,0836;2,1822;73,0305;9,847;10,837;56,271;0,0661;2,2573;55,5283;0,0661;2,1792;55,418;0,126;2,19;55,7067;0,1399;2,1988;45,1323;15,4455;23,2691;56,3716;0,1486;2,2852;42,6555;0,3132;2,6985;68,2712;14,7402;12,5257;74,3262;9,0778;15,3455;70,7654;12,5335;11,1183;55,1674;12,3801;22,5021;49,7471;19,5066;23,1569;65,2351;13,4248;16,623;57,562;-39,6004;34,637;19,8361;0,6241;0,8181;66,0013;17,3249;13,6983;58,7142;16,7567;16,8943;71,2165;13,0426;9,9355;39,826;15,5553;19,4113;34,8394;12,9568;15,3992;30,6519;11,5028;13,3484;73,9572;-24,0174;59,573;54,8256;0,1824;2,1877;65,4708;34,8394;63,6113;54,8687;0,0775;2,2747;50,9754;-31,7278;-29,9903;27,6331;27,69;-27,3113;55,9759;0,0298;2,2282;30,0421;10,3507;-45,1759;55,7995;0,1409;2,2038
1;6;55,7552;0,0937;2,1787;45,1151;-16,8671;27,4635;55,2611;0,055;2,2242;50,2395;-4,8054;-25,6017;56,1857;7,1885;-27,7616;55,401;0,1148;2,3485;70,8172;-33,8803;0,5382;56,0263;0,111;2,1784;94,4753;0,654;0,9066;53,0834;49,6345;18,1964;72,3249;13,0864;12,3392;36,9483;13,2984;24,6443;63,3082;16,6639;14,3823;58,4778;11,7411;23,0263;84,4215;2,3681;87,5336;73,9207;19,3471;74,7786;84,3076;0,4396;1,3054;64,2428;14,0666;15,8245;68,8628;10,2695;13,2441;37,5595;16,3105;33,1746;66,4355;9,5583;18,2808;61,0854;15,9898;21,7972;58,7976;16,5236;20,8538;42,4532;55,6029;35,1652;71,7247;0,2246;1,5739;45,2709;19,0222;22,6313;41,9559;14,1378;24,9736;56,008;0,1013;2,3434;55,6633;0,1079;2,2901;65,4967;13,7353;15,0852;73,1319;9,4678;14,0399;53,3324;48,7678;-16,5246;56,4017;0,1125;2,3116;73,1504;9,8731;10,8803;55,5736;0,0997;2,3344;55,674;0,1341;2,2465;55,6283;0,1142;2,2245;56,4981;0,0812;2,2535;47,4102;15,3971;24,7448;57,1849;0,1187;2,1526;43,0535;0,2333;2,7279;67,7617;14,6377;12,6578;74,1344;9,0655;15,6765;70,8526;12,499;11,3351;55,2503;12,3932;22,6943;50,2307;19,61;23,8212;65,0886;13,4286;16,8618;57,3247;-40,9192;35,7828;19,6862;0,7664;0,7662;65,8889;17,2902;13,7959;58,3044;16,6954;17,5509;71,4001;12,9763;10,1622;40,2838;15,9363;20,0835;36,0923;13,3849;16,4356;32,1348;11,8005;14,4589;74,3691;-24,0906;60,7505;55,297;0,1026;2,265;65,7821;34,5808;65,0741;55,4293;0,1489;2,2094;51,2277;-31,7841;-29,8775;27,3191;28,1739;-28,2478;54,8036;0,0939;2,2525;30,1955;10,7695;-46,4519;55,6771;0,0729;2,2872
1;6;53,5606;0,14;2,2662;43,7665;-16,1291;26,9802;52,8146;0,1634;2,1363;48,9568;-4,0653;-25,1015;55,4895;8,144;-28,0545;52,5957;0,0833;2,2351;69,9871;-34,6347;0,1286;53,2367;0,1354;2,0693;94,4109;0,6384;1,1162;51,4646;51,4745;18,4683;71,896;13,4627;12,5884;35,2733;12,9713;24,1152;63,4939;16,7822;14,3921;57,4976;11,5053;23,2342;83,8613;3,0959;89,061;72,8189;20,7557;75,1825;83,7238;0,3915;1,1182;63,7601;13,9892;15,8716;68,475;10,338;13,4114;34,678;15,7907;30,7087;65,7921;9,3245;18,7349;60,5242;16,2331;21,9376;58,2971;16,7661;21,0167;41,379;56,871;36,1872;68,7361;0,1718;1,6496;43,6709;18,8418;22,1092;40,3141;14,0401;24,3951;53,9359;0,1065;2,4087;53,6893;0,0511;2,3683;64,8807;13,9338;15,1568;72,5843;9,5339;14,2408;51,4433;51,2995;-16,4589;53,9688;0,1325;2,4034;73,6096;9,9254;11,0375;53,3077;0,145;2,3853;53,153;0,1763;2,3872;53,9068;0,0754;2,2707;53,6289;0,1607;2,2841;44,9321;15,1361;23,2459;53,6041;0,1243;2,4095;40,9692;0,1925;2,7508;68,2987;14,9057;12,7042;74,1099;9,0567;15,837;70,6849;12,4874;11,2396;54,0042;12,2312;22,2054;48,1002;19,7854;22,9161;65,0766;13,4963;16,9509;55,5797;-40,1961;35,5204;18,9584;0,7158;0,7418;65,6749;17,6006;13,7668;58,1942;16,9325;17,4163;70,4661;13,2659;10,2337;38,0835;15,8641;19,3178;33,6476;13,0699;15,3498;30,0156;11,3568;13,7533;72,9754;-25,1729;60,627;53,9492;0,1395;2,1687;63,6673;37,9625;63,7617;52,9698;0,1326;2,2409;50,5682;-32,221;-30,106;26,1109;28,1145;-26,2061;53,1481;0,0748;2,3971;29,0358;11,7032;-45,912;54,1288;0,1209;2,2308
1;6;53,9518;0,0823;2,2541;44,2444;-16,3375;27,1784;53,6237;0,0706;2,2508;49,6731;-3,9283;-25,6689;55,6934;8,811;-27,714;53,3306;0,0548;2,2852;70,375;-33,4416;0,2059;55,7341;0,1164;1,9621;94,1841;0,6949;0,8486;52,3482;50,7651;18,0892;71,7762;13,4384;12,4968;36,2224;13,4115;24,4634;62,3989;17,1395;14,7127;57,234;12,0544;23,2277;83,8834;2,6086;87,2833;73,3236;20,2393;74,2192;83,9598;0,4274;1,2244;63,2062;14,2931;16,1223;68,101;10,5657;13,4658;36,2288;16,1713;31,6113;65,7144;9,628;18,8069;60,1478;16,5268;22,1497;57,7842;16,9613;21,0698;41,3068;55,9728;35,0363;70,1553;0,2206;1,4557;44,0751;19,2401;22,1253;41,2553;14,4292;24,6777;54,549;0,1228;2,3631;54,3249;0,0986;2,3247;64,6343;14,1104;15,2899;72,3674;9,6173;14,1852;52,5763;50,4591;-15,9305;56,2246;0,0346;2,1895;73,3597;9,9704;10,9128;55,2409;0,092;2,1489;54,8171;0,0434;2,2231;55,2737;0,1174;2,1144;55,4539;0,1193;2,1077;45,7783;15,2812;23,4564;55,4769;0,0789;2,1924;42,363;0,1059;2,7619;67,3924;14,8723;12,8414;73,9428;9,1022;15,6259;70,7658;12,5468;11,3916;54,6584;12,5607;22,1993;48,7022;19,7073;23,377;63,8167;13,8028;17,0931;57,1757;-40,2386;35,5276;19,4474;0,5381;1,0263;65,2731;17,5129;13,9014;57,925;17,0145;17,4695;70,3911;13,1719;10,3034;38,5851;16,0807;19,3591;35,0613;13,2994;16,1899;30,4813;11,6918;13,3963;73,9875;-24,1182;60,3244;54,3276;0,1116;2,1589;64,9322;36,0704;63,4526;54,4437;0,1109;2,2193;50,9624;-31,8416;-29,5744;27,0984;28,9315;-27,4348;55,3942;0,098;2,0933;29,6397;11,5444;-45,8591;55,5831;0,1469;2,1736
1;6;54,6375;0,0117;2,3755;44,3247;-15,8511;27,3539;53,9788;0,1317;2,2922;50,1329;-3,7726;-24,0979;56,3866;7,9078;-27,0518;53,6345;0,0973;2,3961;71,1416;-33,6822;1,0099;54,4386;0,0603;2,2582;94,4681;0,6481;1,0031;53,1475;49,8015;18,7199;71,9351;13,3841;12,5143;35,8389;13,1365;24,2395;62,538;17,0827;14,8108;57,2272;11,8823;23,1079;84,7368;2,4386;88,4153;73,1262;20,74;74,2664;83,3146;0,3946;1,4141;64,0803;14,1799;16,1518;68,3628;10,4834;13,4429;36,2718;15,8005;31,9451;65,7049;9,5319;18,6418;60,4037;16,3718;21,8256;58,2051;16,9351;21,0705;41,8533;55,691;35,749;69,5516;0,1523;1,6;44,4893;18,6924;21,8614;40,16;14,1665;23,7272;54,129;0,0945;2,4759;55,0637;0,0992;2,3524;64,7578;13,9441;15,3069;72,919;9,5796;14,2592;52,8243;49,2392;-16,2897;55,5306;0,0632;2,2564;72,9161;9,874;10,9385;54,7827;0,0296;2,406;54,2391;0,0375;2,5106;53,7719;0,1003;2,4147;54,3625;0,0885;2,3863;44,5582;15,4993;23,7477;54,5876;0,1496;2,4312;41,868;0,2306;2,7855;68,1271;14,7569;12,8604;74,0176;9,0962;15,6219;70,3225;12,5268;11,4455;53,7893;12,4588;22,401;48,2322;19,5612;23,3586;64,095;13,9472;17,2625;56,7786;-39,7344;36,0116;19,4201;0,8136;0,8143;65,6738;17,6177;14,0655;57,7465;16,892;17,4411;70,7442;13,1829;10,1015;38,5288;15,5174;19,6639;34,6694;12,7117;15,9444;30,5411;11,4284;13,9334;73,7647;-24,5816;60,3609;54,3707;0,1105;2,3851;64,619;36,2159;64,084;53,5927;0,0752;2,3848;51,5856;-31,5501;-29,0387;27,3019;27,8982;-26,7724;54,2509;0,0873;2,316;30,5845;11,6373;-45,9818;54,5602;0,0915;2,3262
1;6;54,5336;0,1381;2,0938;45,2319;-16,6369;27,8661;54,8715;0,0904;2,1579;50,057;-3,2402;-25,3677;56,254;8,997;-27,1908;54,0688;0,0985;2,1446;70,7558;-33,8731;0,1868;54,3253;0,1183;2,2594;94,4037;0,6046;0,7211;52,8587;50,2942;18,5463;71,9427;13,2535;12,1297;35,2791;13,4125;24,1657;62,9366;17,0321;14,4943;57,6287;11,8384;23,2747;84,0386;2,6228;87,5336;73,4414;20,29;74,2399;84,0424;0,3812;0,9283;63,6145;14,1432;15,897;68,3982;10,4621;13,1388;35,3604;16,2489;32,0497;66,4281;9,549;18,3441;60,4813;16,3964;21,7528;57,8447;17,0407;20,9776;42,0813;55,9847;35,6175;70,0888;0,157;1,4891;44,2053;19,075;22,3399;40,9911;14,3738;24,6376;54,7183;0,1526;2,291;54,7254;0,1343;2,2408;64,9752;13,9804;14,9913;72,9273;9,6244;14,0732;52,518;49,903;-16,1092;55,6884;0,0545;2,2854;73,0831;9,8672;10,8169;54,9219;0,0796;2,2999;53,8013;0,1542;2,2991;54,834;0,0632;2,1388;55,5343;0,1307;2,0141;45,9284;15,5514;23,8076;55,8368;0,0984;2,2033;41,6032;0,2215;2,8112;67,7311;14,7424;12,5574;73,9164;9,0786;15,4465;68,9811;12,3913;11,2982;54,4542;12,5499;22,4104;49,2687;19,697;23,4689;64,4475;13,7193;16,8601;57,8136;-40,3448;36,3515;19,6225;0,7052;0,5884;65,5002;17,4614;13,749;57,8394;16,878;17,2069;69,2958;12,9604;10,1263;38,5161;15,7355;19,1757;35,1355;13,4993;16,2232;30,5816;11,8989;13,9416;74,1037;-24,3778;60,5889;54,2026;0,1339;2,3324;64,1107;37,2548;63,3104;54,2622;0,1151;2,206;50,5599;-32,0034;-30,1916;26,7781;28,2377;-27,2955;53,9452;0,1974;2,2557;30,0275;11,2122;-46,6088;54,1232;0,2481;2,297
